,Source_X,Source_Y,Source_Z,Destination_X,Destination_Y,Destination_Z
15220,69.1180620171,73.1180620171,0.0,70.5322755795,74.5322755795,0.0
15221,70.5322755795,74.5322755795,0.0,71.0,75.0,0.0
15222,71.0,75.0,0.0,71.0,76.3385377811,0.0
15223,71.0,76.3385377811,0.0,71.0,77.0,0.0
15224,71.0,77.0,0.0,71.0,78.3385377811,0.0
15225,71.0,78.3385377811,0.0,71.0,79.0,0.0
15226,71.0,79.0,0.0,71.0,80.3385377811,0.0
15227,71.0,80.3385377811,0.0,71.0,81.0,0.0
15228,71.0,81.0,0.0,71.0,82.3385377811,0.0
15229,71.0,82.3385377811,0.0,71.0,83.0,0.0
15230,71.0,83.0,0.0,71.0,84.3385377811,0.0
15231,71.0,84.3385377811,0.0,71.0,85.0,0.0
15232,71.0,85.0,0.0,71.0,86.3385377811,0.0
15233,71.0,86.3385377811,0.0,71.0,87.0,0.0
15234,71.0,87.0,0.0,71.0,88.3385377811,0.0
15235,71.0,88.3385377811,0.0,71.0,89.0,0.0
15236,71.0,89.0,0.0,71.0,90.3385377811,0.0
15237,71.0,90.3385377811,0.0,69.3378983333,89.2261448426,0.0
15238,69.3378983333,89.2261448426,0.0,69.0,89.0,0.0
15239,69.0,89.0,0.0,67.8732901537,87.8732901537,0.0
15240,67.8732901537,87.8732901537,0.0,67.0,87.0,0.0
15241,67.0,87.0,0.0,66.4590765913,86.4590765913,0.0
15242,66.4590765913,86.4590765913,0.0,65.0448630289,85.0448630289,0.0
15243,65.0448630289,85.0448630289,0.0,65.0,85.0,0.0
15244,65.0,85.0,0.0,63.6306494666,83.6306494666,0.0
15245,63.6306494666,83.6306494666,0.0,63.0,83.0,0.0
15246,63.0,83.0,0.0,62.2164359042,82.2164359042,0.0
15247,62.2164359042,82.2164359042,0.0,61.0,81.0,0.0
15248,61.0,81.0,0.0,60.7203001535,81.0,0.0
15249,60.7203001535,81.0,0.0,59.0,81.0,0.0
15250,59.0,81.0,0.0,58.7203001535,81.0,0.0
15251,58.7203001535,81.0,0.0,57.0,81.0,0.0
15252,57.0,81.0,0.0,56.7203001535,81.0,0.0
15253,56.7203001535,81.0,0.0,55.0,81.0,0.0
15254,55.0,81.0,0.0,54.7203001535,81.0,0.0
15255,54.7203001535,81.0,0.0,53.0,81.0,0.0
15256,53.0,81.0,0.0,52.7203001535,81.0,0.0
15257,52.7203001535,81.0,0.0,51.0,81.0,0.0
15258,51.0,81.0,0.0,50.7203001535,81.0,0.0
15259,50.7203001535,81.0,0.0,49.0,81.0,0.0
15260,49.0,81.0,0.0,48.7203001535,81.0,0.0
15261,48.7203001535,81.0,0.0,47.0,81.0,0.0
15262,47.0,81.0,0.0,46.7203001535,81.0,0.0
15263,46.7203001535,81.0,0.0,45.0,81.0,0.0
15264,45.0,81.0,0.0,44.7203001535,81.0,0.0
15265,44.7203001535,81.0,0.0,43.0,81.0,0.0
15266,43.0,81.0,0.0,42.7203001535,81.0,0.0
15267,42.7203001535,81.0,0.0,41.0,81.0,0.0
15268,41.0,81.0,0.0,40.7203001535,81.0,0.0
15269,40.7203001535,81.0,0.0,39.0,81.0,0.0
15270,39.0,81.0,0.0,38.7203001535,81.0,0.0
15271,38.7203001535,81.0,0.0,37.0,81.0,0.0
15272,37.0,81.0,0.0,36.7203001535,81.0,0.0
15273,36.7203001535,81.0,0.0,35.0,81.0,0.0
15274,35.0,81.0,0.0,34.7203001535,81.0,0.0
15275,34.7203001535,81.0,0.0,33.0,81.0,0.0
15276,33.0,81.0,0.0,32.7203001535,81.0,0.0
15277,32.7203001535,81.0,0.0,31.0,81.0,0.0
15278,31.0,81.0,0.0,30.7203001535,81.0,0.0
15279,30.7203001535,81.0,0.0,29.0,81.0,0.0
15280,29.0,81.0,0.0,28.7203001535,81.0,0.0
15281,28.7203001535,81.0,0.0,27.0,81.0,0.0
15282,27.0,81.0,0.0,26.7203001535,81.0,0.0
15283,26.7203001535,81.0,0.0,25.0,81.0,0.0
15284,25.0,81.0,0.0,24.7203001535,81.0,0.0
15285,24.7203001535,81.0,0.0,23.0,81.0,0.0
15286,23.0,81.0,0.0,22.7203001535,81.0,0.0
15287,22.7203001535,81.0,0.0,21.0,81.0,0.0
15288,21.0,81.0,0.0,20.7203001535,81.0,0.0
15289,20.7203001535,81.0,0.0,19.0,81.0,0.0
15290,19.0,81.0,0.0,18.7203001535,81.0,0.0
15291,18.7203001535,81.0,0.0,17.0,81.0,0.0
15292,17.0,81.0,0.0,16.7203001535,81.0,0.0
15293,16.7203001535,81.0,0.0,18.223732297,82.3189737639,0.0
15294,18.223732297,82.3189737639,0.0,19.0,83.0,0.0
15295,19.0,83.0,0.0,19.6840121241,83.6840121241,0.0
15296,19.6840121241,83.6840121241,0.0,21.0,85.0,0.0
15297,21.0,85.0,0.0,21.0982256864,85.0982256864,0.0
15298,21.0982256864,85.0982256864,0.0,22.5124392488,86.5124392488,0.0
15299,22.5124392488,86.5124392488,0.0,23.0,87.0,0.0
15300,23.0,87.0,0.0,23.9266528112,87.9266528112,0.0
15301,23.9266528112,87.9266528112,0.0,25.0,89.0,0.0
15302,25.0,89.0,0.0,25.3408663736,89.3408663736,0.0
15303,25.3408663736,89.3408663736,0.0,26.7550799359,90.7550799359,0.0
15304,26.7550799359,90.7550799359,0.0,27.0,91.0,0.0
15305,27.0,91.0,0.0,28.6536307237,91.0,0.0
15306,28.6536307237,91.0,0.0,29.0,91.0,0.0
15307,29.0,91.0,0.0,30.6536307237,91.0,0.0
15308,30.6536307237,91.0,0.0,31.0,91.0,0.0
15309,31.0,91.0,0.0,32.6536307237,91.0,0.0
15310,32.6536307237,91.0,0.0,33.0,91.0,0.0
15311,33.0,91.0,0.0,34.6536307237,91.0,0.0
15312,34.6536307237,91.0,0.0,35.0,91.0,0.0
15313,35.0,91.0,0.0,36.6536307237,91.0,0.0
15314,36.6536307237,91.0,0.0,37.0,91.0,0.0
15315,37.0,91.0,0.0,38.6536307237,91.0,0.0
15316,38.6536307237,91.0,0.0,39.0,91.0,0.0
15317,39.0,91.0,0.0,40.6536307237,91.0,0.0
15318,40.6536307237,91.0,0.0,41.0,91.0,0.0
15319,41.0,91.0,0.0,42.6536307237,91.0,0.0
15320,42.6536307237,91.0,0.0,43.0,91.0,0.0
15321,43.0,91.0,0.0,44.6536307237,91.0,0.0
15322,44.6536307237,91.0,0.0,45.0,91.0,0.0
15323,45.0,91.0,0.0,46.6536307237,91.0,0.0
15324,46.6536307237,91.0,0.0,47.0,91.0,0.0
15325,47.0,91.0,0.0,48.6536307237,91.0,0.0
15326,48.6536307237,91.0,0.0,49.0,91.0,0.0
15327,49.0,91.0,0.0,50.6536307237,91.0,0.0
15328,50.6536307237,91.0,0.0,51.0,91.0,0.0
15329,51.0,91.0,0.0,52.6536307237,91.0,0.0
15330,52.6536307237,91.0,0.0,53.0,91.0,0.0
15331,53.0,91.0,0.0,54.6536307237,91.0,0.0
15332,54.6536307237,91.0,0.0,55.0,91.0,0.0
15333,55.0,91.0,0.0,56.6536307237,91.0,0.0
15334,56.6536307237,91.0,0.0,57.0,91.0,0.0
15335,57.0,91.0,0.0,58.6536307237,91.0,0.0
15336,58.6536307237,91.0,0.0,59.0,91.0,0.0
15337,59.0,91.0,0.0,60.6536307237,91.0,0.0
15338,60.6536307237,91.0,0.0,61.0,91.0,0.0
15339,61.0,91.0,0.0,62.6536307237,91.0,0.0
15340,62.6536307237,91.0,0.0,63.0,91.0,0.0
15341,63.0,91.0,0.0,64.6536307237,91.0,0.0
15342,64.6536307237,91.0,0.0,65.0,91.0,0.0
15343,65.0,91.0,0.0,66.6536307237,91.0,0.0
15344,66.6536307237,91.0,0.0,67.0,91.0,0.0
15345,67.0,91.0,0.0,68.6536307237,91.0,0.0
15346,68.6536307237,91.0,0.0,70.1757197187,89.7026006431,0.0
15347,70.1757197187,89.7026006431,0.0,71.0,89.0,0.0
15348,71.0,89.0,0.0,71.6483527245,88.3516472755,0.0
15349,71.6483527245,88.3516472755,0.0,73.0,87.0,0.0
15350,73.0,87.0,0.0,73.0625662869,86.9374337131,0.0
15351,73.0625662869,86.9374337131,0.0,74.4767798493,85.5232201507,0.0
15352,74.4767798493,85.5232201507,0.0,75.0,85.0,0.0
15353,75.0,85.0,0.0,75.8909934117,84.1090065883,0.0
15354,75.8909934117,84.1090065883,0.0,77.0,83.0,0.0
15355,77.0,83.0,0.0,77.305206974,82.694793026,0.0
15356,77.305206974,82.694793026,0.0,78.7194205364,81.2805794636,0.0
15357,78.7194205364,81.2805794636,0.0,79.0,81.0,0.0
15358,79.0,81.0,0.0,80.1336340988,79.8663659012,0.0
15359,80.1336340988,79.8663659012,0.0,81.0,79.0,0.0
15360,81.0,79.0,0.0,81.5478476612,78.4521523388,0.0
15361,81.5478476612,78.4521523388,0.0,82.9620612235,77.0379387765,0.0
15362,82.9620612235,77.0379387765,0.0,83.0,77.0,0.0
15363,83.0,77.0,0.0,84.3762747859,75.6237252141,0.0
15364,84.3762747859,75.6237252141,0.0,85.0,75.0,0.0
15365,85.0,75.0,0.0,85.7904883483,74.2095116517,0.0
15366,85.7904883483,74.2095116517,0.0,87.0,73.0,0.0
15367,87.0,73.0,0.0,87.2047019106,72.7952980894,0.0
15368,87.2047019106,72.7952980894,0.0,88.618915473,71.381084527,0.0
15369,88.618915473,71.381084527,0.0,89.0,71.0,0.0
15370,89.0,71.0,0.0,90.0331290354,69.9668709646,0.0
15371,90.0331290354,69.9668709646,0.0,91.0,69.0,0.0
15372,91.0,69.0,0.0,91.0,68.3673620312,0.0
15373,91.0,68.3673620312,0.0,91.0,67.0,0.0
15374,91.0,67.0,0.0,91.0,66.3673620312,0.0
15375,91.0,66.3673620312,0.0,91.0,65.0,0.0
15376,91.0,65.0,0.0,91.0,64.3673620312,0.0
15377,91.0,64.3673620312,0.0,91.0,63.0,0.0
15378,91.0,63.0,0.0,91.0,62.3673620312,0.0
15379,91.0,62.3673620312,0.0,91.0,61.0,0.0
15380,91.0,61.0,0.0,91.0,60.3673620312,0.0
15381,91.0,60.3673620312,0.0,91.0,59.0,0.0
15382,91.0,59.0,0.0,91.0,58.3673620312,0.0
15383,91.0,58.3673620312,0.0,91.0,57.0,0.0
15384,91.0,57.0,0.0,91.0,56.3673620312,0.0
15385,91.0,56.3673620312,0.0,91.0,55.0,0.0
15386,91.0,55.0,0.0,91.0,54.3673620312,0.0
15387,91.0,54.3673620312,0.0,91.0,53.0,0.0
15388,91.0,53.0,0.0,91.0,52.3673620312,0.0
15389,91.0,52.3673620312,0.0,91.0,51.0,0.0
15390,91.0,51.0,0.0,91.0,50.3673620312,0.0
15391,91.0,50.3673620312,0.0,91.0,49.0,0.0
15392,91.0,49.0,0.0,91.0,48.3673620312,0.0
15393,91.0,48.3673620312,0.0,91.0,47.0,0.0
15394,91.0,47.0,0.0,91.0,46.3673620312,0.0
15395,91.0,46.3673620312,0.0,91.0,45.0,0.0
15396,91.0,45.0,0.0,91.0,44.3673620312,0.0
15397,91.0,44.3673620312,0.0,91.0,43.0,0.0
15398,91.0,43.0,0.0,91.0,42.3673620312,0.0
15399,91.0,42.3673620312,0.0,91.0,41.0,0.0
15400,91.0,41.0,0.0,91.0,40.3673620312,0.0
15401,91.0,40.3673620312,0.0,91.0,39.0,0.0
15402,91.0,39.0,0.0,91.0,38.3673620312,0.0
15403,91.0,38.3673620312,0.0,91.0,37.0,0.0
15404,91.0,37.0,0.0,91.0,36.3673620312,0.0
15405,91.0,36.3673620312,0.0,91.0,35.0,0.0
15406,91.0,35.0,0.0,91.0,34.3673620312,0.0
15407,91.0,34.3673620312,0.0,91.0,33.0,0.0
15408,91.0,33.0,0.0,91.0,32.3673620312,0.0
15409,91.0,32.3673620312,0.0,91.0,31.0,0.0
15410,91.0,31.0,0.0,91.0,30.3673620312,0.0
15411,91.0,30.3673620312,0.0,91.0,29.0,0.0
15412,91.0,29.0,0.0,91.0,28.3673620312,0.0
15413,91.0,28.3673620312,0.0,91.0,27.0,0.0
15414,91.0,27.0,0.0,91.0,26.3673620312,0.0
15415,91.0,26.3673620312,0.0,91.0,25.0,0.0
15416,91.0,25.0,0.0,91.0,24.3673620312,0.0
15417,91.0,24.3673620312,0.0,91.0,23.0,0.0
15418,91.0,23.0,0.0,91.0,22.3673620312,0.0
15419,91.0,22.3673620312,0.0,91.0,21.0,0.0
15420,91.0,21.0,0.0,91.0,20.3673620312,0.0
15421,91.0,20.3673620312,0.0,91.0,19.0,0.0
15422,91.0,19.0,0.0,91.0,18.3673620312,0.0
15423,91.0,18.3673620312,0.0,91.0,17.0,0.0
15424,91.0,17.0,0.0,89.5857864376,18.4142135624,0.0
15425,89.5857864376,18.4142135624,0.0,89.0,19.0,0.0
15426,89.0,19.0,0.0,88.1715728753,19.8284271247,0.0
15427,88.1715728753,19.8284271247,0.0,87.0,21.0,0.0
15428,87.0,21.0,0.0,86.7573593129,21.2426406871,0.0
15429,86.7573593129,21.2426406871,0.0,85.3431457505,22.6568542495,0.0
15430,85.3431457505,22.6568542495,0.0,85.0,23.0,0.0
15431,85.0,23.0,0.0,83.9289321881,24.0710678119,0.0
15432,83.9289321881,24.0710678119,0.0,83.0,25.0,0.0
15433,83.0,25.0,0.0,82.5147186258,25.4852813742,0.0
15434,82.5147186258,25.4852813742,0.0,81.1005050634,26.8994949366,0.0
15435,81.1005050634,26.8994949366,0.0,81.0,27.0,0.0
15436,81.0,27.0,0.0,79.686291501,28.313708499,0.0
15437,79.686291501,28.313708499,0.0,79.0,29.0,0.0
15438,79.0,29.0,0.0,78.2720779386,29.7279220614,0.0
15439,78.2720779386,29.7279220614,0.0,77.0,31.0,0.0
15440,77.0,31.0,0.0,76.8578643763,31.1421356237,0.0
15441,76.8578643763,31.1421356237,0.0,75.4436508139,32.5563491861,0.0
15442,75.4436508139,32.5563491861,0.0,75.0,33.0,0.0
15443,75.0,33.0,0.0,74.0294372515,33.9705627485,0.0
15444,74.0294372515,33.9705627485,0.0,73.0,35.0,0.0
15445,73.0,35.0,0.0,72.6152236891,35.3847763109,0.0
15446,72.6152236891,35.3847763109,0.0,71.2010101268,36.7989898732,0.0
15447,71.2010101268,36.7989898732,0.0,71.0,37.0,0.0
15448,71.0,37.0,0.0,71.0,38.7157287525,0.0
15449,71.0,38.7157287525,0.0,71.0,39.0,0.0
15450,71.0,39.0,0.0,71.0,40.7157287525,0.0
15451,71.0,40.7157287525,0.0,71.0,41.0,0.0
15452,71.0,41.0,0.0,71.0,42.7157287525,0.0
15453,71.0,42.7157287525,0.0,71.0,43.0,0.0
15454,71.0,43.0,0.0,71.0,44.7157287525,0.0
15455,71.0,44.7157287525,0.0,71.0,45.0,0.0
15456,71.0,45.0,0.0,71.0,46.7157287525,0.0
15457,71.0,46.7157287525,0.0,71.0,47.0,0.0
15458,71.0,47.0,0.0,71.0,48.7157287525,0.0
15459,71.0,48.7157287525,0.0,71.0,49.0,0.0
15460,71.0,49.0,0.0,71.0,50.7157287525,0.0
15461,71.0,50.7157287525,0.0,71.0,51.0,0.0
15462,71.0,51.0,0.0,71.0,52.7157287525,0.0
15463,71.0,52.7157287525,0.0,71.0,53.0,0.0
15464,71.0,53.0,0.0,71.0,54.7157287525,0.0
15465,71.0,54.7157287525,0.0,71.0,55.0,0.0
15466,71.0,55.0,0.0,71.0,56.7157287525,0.0
15467,71.0,56.7157287525,0.0,71.0,57.0,0.0
15468,71.0,57.0,0.0,71.0,58.7157287525,0.0
15469,71.0,58.7157287525,0.0,71.0,59.0,0.0
15470,71.0,59.0,0.0,71.0,60.7157287525,0.0
15471,71.0,60.7157287525,0.0,71.0,61.0,0.0
15472,71.0,61.0,0.0,71.0,62.7157287525,0.0
15473,71.0,62.7157287525,0.0,71.0,63.0,0.0
15474,71.0,63.0,0.0,71.0,64.7157287525,0.0
15475,71.0,64.7157287525,0.0,71.0,65.0,0.0
15476,71.0,65.0,0.0,71.0,66.7157287525,0.0
15477,71.0,66.7157287525,0.0,71.0,67.0,0.0
15478,71.0,67.0,0.0,71.0,68.7157287525,0.0
15479,71.0,68.7157287525,0.0,71.0,69.0,0.0
15480,71.0,69.0,0.0,71.0,70.7157287525,0.0
15481,71.0,70.7157287525,0.0,71.0,71.0,0.0
15482,71.0,71.0,0.0,71.0,72.7157287525,0.0
15483,71.0,72.7157287525,0.0,71.0,73.0,0.0
15484,71.0,73.0,0.0,71.0,74.7157287525,0.0
15485,71.0,74.7157287525,0.0,71.0,75.0,0.0
15486,71.0,75.0,0.0,71.0,76.7157287525,0.0
15487,71.0,76.7157287525,0.0,71.0,77.0,0.0
15488,71.0,77.0,0.0,71.0,78.7157287525,0.0
15489,71.0,78.7157287525,0.0,71.0,79.0,0.0
15490,71.0,79.0,0.0,71.0,80.7157287525,0.0
15491,71.0,80.7157287525,0.0,71.0,81.0,0.0
15492,71.0,81.0,0.0,71.0,82.7157287525,0.0
15493,71.0,82.7157287525,0.0,71.0,83.0,0.0
15494,71.0,83.0,0.0,71.0,84.7157287525,0.0
15495,71.0,84.7157287525,0.0,71.0,85.0,0.0
15496,71.0,85.0,0.0,71.0,86.7157287525,0.0
15497,71.0,86.7157287525,0.0,71.0,87.0,0.0
15498,71.0,87.0,0.0,71.0,88.7157287525,0.0
15499,71.0,88.7157287525,0.0,69.4820281068,87.4135147412,0.0
15500,69.4820281068,87.4135147412,0.0,69.0,87.0,0.0
15501,69.0,87.0,0.0,68.0348663508,86.0348663508,0.0
15502,68.0348663508,86.0348663508,0.0,67.0,85.0,0.0
15503,67.0,85.0,0.0,66.6206527885,84.6206527885,0.0
15504,66.6206527885,84.6206527885,0.0,65.2064392261,83.2064392261,0.0
15505,65.2064392261,83.2064392261,0.0,65.0,83.0,0.0
15506,65.0,83.0,0.0,63.7922256637,81.7922256637,0.0
15507,63.7922256637,81.7922256637,0.0,63.0,81.0,0.0
15508,63.0,81.0,0.0,62.3780121013,80.3780121013,0.0
15509,62.3780121013,80.3780121013,0.0,61.0,79.0,0.0
15510,61.0,79.0,0.0,60.963798539,78.963798539,0.0
15511,60.963798539,78.963798539,0.0,59.5495849766,77.5495849766,0.0
15512,59.5495849766,77.5495849766,0.0,59.0,77.0,0.0
15513,59.0,77.0,0.0,58.1353714142,76.1353714142,0.0
15514,58.1353714142,76.1353714142,0.0,57.0,75.0,0.0
15515,57.0,75.0,0.0,56.7211578519,74.7211578519,0.0
15516,56.7211578519,74.7211578519,0.0,55.3069442895,73.3069442895,0.0
15517,55.3069442895,73.3069442895,0.0,55.0,73.0,0.0
15518,55.0,73.0,0.0,53.8927307271,71.8927307271,0.0
15519,53.8927307271,71.8927307271,0.0,53.0,71.0,0.0
15520,53.0,71.0,0.0,52.4785171647,70.4785171647,0.0
15521,52.4785171647,70.4785171647,0.0,51.0643036024,69.0643036024,0.0
15522,51.0643036024,69.0643036024,0.0,51.0,69.0,0.0
15523,51.0,69.0,0.0,49.65009004,67.65009004,0.0
15524,49.65009004,67.65009004,0.0,49.0,67.0,0.0
15525,49.0,67.0,0.0,48.2358764776,66.2358764776,0.0
15526,48.2358764776,66.2358764776,0.0,47.0,65.0,0.0
15527,47.0,65.0,0.0,46.8216629152,64.8216629152,0.0
15528,46.8216629152,64.8216629152,0.0,45.4074493529,63.4074493529,0.0
15529,45.4074493529,63.4074493529,0.0,45.0,63.0,0.0
15530,45.0,63.0,0.0,43.9932357905,61.9932357905,0.0
15531,43.9932357905,61.9932357905,0.0,43.0,61.0,0.0
15532,43.0,61.0,0.0,42.5790222281,60.5790222281,0.0
15533,42.5790222281,60.5790222281,0.0,41.1648086657,59.1648086657,0.0
15534,41.1648086657,59.1648086657,0.0,41.0,59.0,0.0
15535,41.0,59.0,0.0,39.7505951034,57.7505951034,0.0
15536,39.7505951034,57.7505951034,0.0,39.0,57.0,0.0
15537,39.0,57.0,0.0,38.336381541,56.336381541,0.0
15538,38.336381541,56.336381541,0.0,37.0,55.0,0.0
15539,37.0,55.0,0.0,36.9221679786,54.9221679786,0.0
15540,36.9221679786,54.9221679786,0.0,35.5079544163,53.5079544163,0.0
15541,35.5079544163,53.5079544163,0.0,35.0,53.0,0.0
15542,35.0,53.0,0.0,34.0937408539,52.0937408539,0.0
15543,34.0937408539,52.0937408539,0.0,33.0,51.0,0.0
15544,33.0,51.0,0.0,32.6795272915,50.6795272915,0.0
15545,32.6795272915,50.6795272915,0.0,31.2653137291,49.2653137291,0.0
15546,31.2653137291,49.2653137291,0.0,31.0,49.0,0.0
15547,31.0,49.0,0.0,29.8511001668,47.8511001668,0.0
15548,29.8511001668,47.8511001668,0.0,29.0,47.0,0.0
15549,29.0,47.0,0.0,28.4368866044,46.4368866044,0.0
15550,28.4368866044,46.4368866044,0.0,27.022673042,45.022673042,0.0
15551,27.022673042,45.022673042,0.0,27.0,45.0,0.0
15552,27.0,45.0,0.0,25.6084594796,43.6084594796,0.0
15553,25.6084594796,43.6084594796,0.0,25.0,43.0,0.0
15554,25.0,43.0,0.0,24.1942459173,42.1942459173,0.0
15555,24.1942459173,42.1942459173,0.0,23.0,41.0,0.0
15556,23.0,41.0,0.0,22.7800323549,40.7800323549,0.0
15557,22.7800323549,40.7800323549,0.0,21.3658187925,39.3658187925,0.0
15558,21.3658187925,39.3658187925,0.0,21.0,39.0,0.0
15559,21.0,39.0,0.0,19.9516052301,37.9516052301,0.0
15560,19.9516052301,37.9516052301,0.0,19.0,37.0,0.0
15561,19.0,37.0,0.0,18.5373916678,36.5373916678,0.0
15562,18.5373916678,36.5373916678,0.0,17.1231781054,35.1231781054,0.0
15563,17.1231781054,35.1231781054,0.0,17.0,35.0,0.0
15564,17.0,35.0,0.0,15.708964543,33.708964543,0.0
15565,15.708964543,33.708964543,0.0,15.0,33.0,0.0
15566,15.0,33.0,0.0,14.2947509807,32.2947509807,0.0
15567,14.2947509807,32.2947509807,0.0,13.0,31.0,0.0
15568,13.0,31.0,0.0,12.8805374183,30.8805374183,0.0
15569,12.8805374183,30.8805374183,0.0,11.4663238559,29.4663238559,0.0
15570,11.4663238559,29.4663238559,0.0,11.0,29.0,0.0
15571,11.0,29.0,0.0,11.0,27.6594815215,0.0
15572,11.0,27.6594815215,0.0,11.0,27.0,0.0
15573,11.0,27.0,0.0,11.0,25.6594815215,0.0
15574,11.0,25.6594815215,0.0,11.0,25.0,0.0
15575,11.0,25.0,0.0,11.0,23.6594815215,0.0
15576,11.0,23.6594815215,0.0,11.0,23.0,0.0
15577,11.0,23.0,0.0,11.0,21.6594815215,0.0
15578,11.0,21.6594815215,0.0,11.0,21.0,0.0
15579,11.0,21.0,0.0,11.0,19.6594815215,0.0
15580,11.0,19.6594815215,0.0,11.0,19.0,0.0
15581,11.0,19.0,0.0,11.0,17.6594815215,0.0
15582,11.0,17.6594815215,0.0,11.0,17.0,0.0
15583,11.0,17.0,0.0,11.0,15.6594815215,0.0
15584,11.0,15.6594815215,0.0,12.6613407722,16.7730105236,0.0
15585,12.6613407722,16.7730105236,0.0,13.0,17.0,0.0
15586,13.0,17.0,0.0,14.1259304594,18.1259304594,0.0
15587,14.1259304594,18.1259304594,0.0,15.0,19.0,0.0
15588,15.0,19.0,0.0,15.5401440217,19.5401440217,0.0
15589,15.5401440217,19.5401440217,0.0,16.9543575841,20.9543575841,0.0
15590,16.9543575841,20.9543575841,0.0,17.0,21.0,0.0
15591,17.0,21.0,0.0,18.3685711465,22.3685711465,0.0
15592,18.3685711465,22.3685711465,0.0,19.0,23.0,0.0
15593,19.0,23.0,0.0,19.7827847089,23.7827847089,0.0
15594,19.7827847089,23.7827847089,0.0,21.0,25.0,0.0
15595,21.0,25.0,0.0,21.1969982712,25.1969982712,0.0
15596,21.1969982712,25.1969982712,0.0,22.6112118336,26.6112118336,0.0
15597,22.6112118336,26.6112118336,0.0,23.0,27.0,0.0
15598,23.0,27.0,0.0,24.025425396,28.025425396,0.0
15599,24.025425396,28.025425396,0.0,25.0,29.0,0.0
15600,25.0,29.0,0.0,25.4396389584,29.4396389584,0.0
15601,25.4396389584,29.4396389584,0.0,26.8538525207,30.8538525207,0.0
15602,26.8538525207,30.8538525207,0.0,27.0,31.0,0.0
15603,27.0,31.0,0.0,28.2680660831,32.2680660831,0.0
15604,28.2680660831,32.2680660831,0.0,29.0,33.0,0.0
15605,29.0,33.0,0.0,29.6822796455,33.6822796455,0.0
15606,29.6822796455,33.6822796455,0.0,31.0,35.0,0.0
15607,31.0,35.0,0.0,31.0964932078,35.0964932078,0.0
15608,31.0964932078,35.0964932078,0.0,32.5107067702,36.5107067702,0.0
15609,32.5107067702,36.5107067702,0.0,33.0,37.0,0.0
15610,33.0,37.0,0.0,33.9249203326,37.9249203326,0.0
15611,33.9249203326,37.9249203326,0.0,35.0,39.0,0.0
15612,35.0,39.0,0.0,35.339133895,39.339133895,0.0
15613,35.339133895,39.339133895,0.0,36.7533474573,40.7533474573,0.0
15614,36.7533474573,40.7533474573,0.0,37.0,41.0,0.0
15615,37.0,41.0,0.0,38.1675610197,42.1675610197,0.0
15616,38.1675610197,42.1675610197,0.0,39.0,43.0,0.0
15617,39.0,43.0,0.0,39.5817745821,43.5817745821,0.0
15618,39.5817745821,43.5817745821,0.0,40.9959881445,44.9959881445,0.0
15619,40.9959881445,44.9959881445,0.0,41.0,45.0,0.0
15620,41.0,45.0,0.0,42.4102017068,46.4102017068,0.0
15621,42.4102017068,46.4102017068,0.0,43.0,47.0,0.0
15622,43.0,47.0,0.0,43.8244152692,47.8244152692,0.0
15623,43.8244152692,47.8244152692,0.0,45.0,49.0,0.0
15624,45.0,49.0,0.0,45.2386288316,49.2386288316,0.0
15625,45.2386288316,49.2386288316,0.0,46.652842394,50.652842394,0.0
15626,46.652842394,50.652842394,0.0,47.0,51.0,0.0
15627,47.0,51.0,0.0,48.0670559563,52.0670559563,0.0
15628,48.0670559563,52.0670559563,0.0,49.0,53.0,0.0
15629,49.0,53.0,0.0,49.4812695187,53.4812695187,0.0
15630,49.4812695187,53.4812695187,0.0,50.8954830811,54.8954830811,0.0
15631,50.8954830811,54.8954830811,0.0,51.0,55.0,0.0
15632,51.0,55.0,0.0,52.3096966434,56.3096966434,0.0
15633,52.3096966434,56.3096966434,0.0,53.0,57.0,0.0
15634,53.0,57.0,0.0,53.7239102058,57.7239102058,0.0
15635,53.7239102058,57.7239102058,0.0,55.0,59.0,0.0
15636,55.0,59.0,0.0,55.1381237682,59.1381237682,0.0
15637,55.1381237682,59.1381237682,0.0,56.5523373306,60.5523373306,0.0
15638,56.5523373306,60.5523373306,0.0,57.0,61.0,0.0
15639,57.0,61.0,0.0,57.9665508929,61.9665508929,0.0
15640,57.9665508929,61.9665508929,0.0,59.0,63.0,0.0
15641,59.0,63.0,0.0,59.3807644553,63.3807644553,0.0
15642,59.3807644553,63.3807644553,0.0,60.7949780177,64.7949780177,0.0
15643,60.7949780177,64.7949780177,0.0,61.0,65.0,0.0
15644,61.0,65.0,0.0,62.2091915801,66.2091915801,0.0
15645,62.2091915801,66.2091915801,0.0,63.0,67.0,0.0
15646,63.0,67.0,0.0,63.6234051424,67.6234051424,0.0
15647,63.6234051424,67.6234051424,0.0,65.0,69.0,0.0
15648,65.0,69.0,0.0,65.0376187048,69.0376187048,0.0
15649,65.0376187048,69.0376187048,0.0,66.4518322672,70.4518322672,0.0
15650,66.4518322672,70.4518322672,0.0,67.0,71.0,0.0
15651,67.0,71.0,0.0,67.8660458295,71.8660458295,0.0
15652,67.8660458295,71.8660458295,0.0,69.0,73.0,0.0
15653,69.0,73.0,0.0,69.2802593919,73.2802593919,0.0
15654,69.2802593919,73.2802593919,0.0,70.6944729543,74.6944729543,0.0
15655,70.6944729543,74.6944729543,0.0,71.0,75.0,0.0
15656,71.0,75.0,0.0,71.0,76.5679195083,0.0
